126,abhor,anger,1
65446,inferno,anger,1
65486,infidel,anger,1
65496,infidelity,anger,1
65626,inflict,anger,1
65756,infraction,anger,1
65996,inhibit,anger,1
66026,inhuman,anger,1
66046,inimical,anger,1
66146,injure,anger,1
66166,injurious,anger,1
66176,injury,anger,1
66186,injustice,anger,1
66396,inoperative,anger,1
66486,insane,anger,1
66496,insanity,anger,1
66536,insecure,anger,1
66606,insidious,anger,1
66646,insignificant,anger,1
66886,instinctive,anger,1
67026,insufficiency,anger,1
67086,insult,anger,1
67096,insulting,anger,1
67146,insurrection,anger,1
67316,intense,anger,1
67656,interminable,anger,1
67806,interrupt,anger,1
68016,intimidation,anger,1
68026,intolerable,anger,1
68036,intolerance,anger,1
68046,intolerant,anger,1
68086,intractable,anger,1
68206,intruder,anger,1
68226,intrusive,anger,1
68276,invade,anger,1
68286,invader,anger,1
68356,invasion,anger,1
68616,involution,anger,1
68626,involvement,anger,1
68656,irate,anger,1
68666,ire,anger,1
68766,irreconcilable,anger,1
68936,irritability,anger,1
68946,irritable,anger,1
68956,irritating,anger,1
68966,irritation,anger,1
69176,jab,anger,1
69426,jealous,anger,1
69436,jealousy,anger,1
69486,jeopardize,anger,1
69506,jerk,anger,1
70466,kick,anger,1
70476,kicking,anger,1
70506,kidnap,anger,1
70526,killing,anger,1
71086,lace,anger,1
71216,lagging,anger,1
71666,lash,anger,1
71736,latent,anger,1
71926,lava,anger,1
71996,lawlessness,anger,1
72016,lawsuit,anger,1
72026,lawyer,anger,1
72526,legalized,anger,1
73006,leukemia,anger,1
73136,libel,anger,1
73176,liberate,anger,1
73286,lie,anger,1
73476,lightning,anger,1
73586,limited,anger,1
73926,liquor,anger,1
74096,litigate,anger,1
74116,litigious,anger,1
74176,livid,anger,1
74256,loath,anger,1
74266,loathe,anger,1
74286,loathsome,anger,1
74636,lonely,anger,1
74896,lose,anger,1
74906,losing,anger,1
74916,loss,anger,1
75006,loudness,anger,1
75326,lunacy,anger,1
75346,lunatic,anger,1
75556,lying,anger,1
75586,lynch,anger,1
75686,mad,anger,1
75716,madden,anger,1
75726,madman,anger,1
75736,madness,anger,1
76136,malevolent,anger,1
76166,malice,anger,1
76176,malicious,anger,1
76186,malign,anger,1
76206,malignant,anger,1
76246,malpractice,anger,1
76436,mangle,anger,1
76486,maniac,anger,1
76586,manipulation,anger,1
76676,manslaughter,anger,1
77056,martial,anger,1
77166,masochism,anger,1
77206,massacre,anger,1
77266,mastery,anger,1
77866,meddle,anger,1
78136,melodrama,anger,1
78316,menace,anger,1
78326,menacing,anger,1
79216,mighty,anger,1
79326,militia,anger,1
79806,misbehavior,anger,1
79866,misconception,anger,1
79896,miserable,anger,1
79916,misery,anger,1
79976,mislead,anger,1
79986,misleading,anger,1
80036,misplace,anger,1
80076,misrepresented,anger,1
80136,misstatement,anger,1
80186,mistress,anger,1
80226,misunderstanding,anger,1
80326,mob,anger,1
80386,mocking,anger,1
80746,molestation,anger,1
80866,money,anger,1
81006,monstrosity,anger,1
81086,moody,anger,1
81196,moral,anger,1
81216,morals,anger,1
81256,morbidity,anger,1
81386,mortality,anger,1
81466,mosque,anger,1
81476,mosquito,anger,1
81716,mournful,anger,1
81926,muff,anger,1
81956,mug,anger,1
81966,mule,anger,1
82156,murder,anger,1
82166,murderer,anger,1
82176,murderous,anger,1
82286,musical,anger,1
82436,mutilation,anger,1
82446,mutiny,anger,1
82456,mutter,anger,1
82506,myopia,anger,1
82656,nag,anger,1
82886,nasty,anger,1
83316,negation,anger,1
83346,neglected,anger,1
83526,nepotism,anger,1
83616,nether,anger,1
83636,nettle,anger,1
84136,noisy,anger,1
84226,noncompliance,anger,1
84586,notoriety,anger,1
84776,nuisance,anger,1
84946,nurture,anger,1
85186,objection,anger,1
85256,obliging,anger,1
85286,obliterate,anger,1
85296,obliterated,anger,1
85316,oblivion,anger,1
85346,obnoxious,anger,1
85376,obscenity,anger,1
85506,obstacle,anger,1
85546,obstruct,anger,1
85566,obstructive,anger,1
85866,odious,anger,1
85926,offend,anger,1
85936,offended,anger,1
85946,offender,anger,1
85956,offense,anger,1
85966,offensive,anger,1
86356,onerous,anger,1
86566,opera,anger,1
86666,opinionated,anger,1
86676,opium,anger,1
86686,opponent,anger,1
86736,opposed,anger,1
86776,opposition,anger,1
86786,oppress,anger,1
86796,oppression,anger,1
86806,oppressive,anger,1
86816,oppressor,anger,1
87056,orc,anger,1
87076,orchestra,anger,1
87096,ordeal,anger,1
87556,oust,anger,1
87576,outburst,anger,1
87606,outcry,anger,1
87806,outrage,anger,1
87996,overbearing,anger,1
88256,overpowering,anger,1
88266,overpriced,anger,1
88456,owing,anger,1
88776,painful,anger,1
89446,paralysis,anger,1
89456,paralyzed,anger,1
89576,pare,anger,1
90496,patter,anger,1
90516,paucity,anger,1
90626,payback,anger,1
91016,penalty,anger,1
91126,penetration,anger,1
91146,penitentiary,anger,1
91376,perdition,anger,1
91786,pernicious,anger,1
91816,perpetrator,anger,1
91906,persecute,anger,1
91916,persecution,anger,1
92176,perverse,anger,1
92186,perversion,anger,1
92196,pervert,anger,1
92216,pessimism,anger,1
92236,pest,anger,1
92576,phony,anger,1
92816,picket,anger,1
92826,picketing,anger,1
93046,pillage,anger,1
93296,pique,anger,1
93316,pirate,anger,1
93386,pitfall,anger,1
93846,playful,anger,1
94266,plunder,anger,1
94346,poaching,anger,1
94506,poison,anger,1
94516,poisoned,anger,1
94536,poisonous,anger,1
94596,polemic,anger,1
94706,politics,anger,1
95326,possessed,anger,1
95346,possession,anger,1
95626,pound,anger,1
95646,poverty,anger,1
95656,pow,anger,1
95696,powerful,anger,1
95716,powerless,anger,1
96126,preclude,anger,1
96416,prejudice,anger,1
96436,prejudicial,anger,1
96896,presumptuous,anger,1
96936,pretending,anger,1
97116,prick,anger,1
97436,prison,anger,1
97446,prisoner,anger,1
97866,profane,anger,1
97876,profanity,anger,1
98116,prohibited,anger,1
98796,prosecute,anger,1
99236,provocation,anger,1
99256,provoking,anger,1
99366,pry,anger,1
99476,psychosis,anger,1
99766,punch,anger,1
99856,punished,anger,1
99866,punishing,anger,1
99876,punishment,anger,1
99886,punitive,anger,1
100516,quandary,anger,1
100586,quarrel,anger,1
101046,rabble,anger,1
101056,rabid,anger,1
101316,rage,anger,1
101336,raging,anger,1
101356,raid,anger,1
101366,rail,anger,1
101506,ram,anger,1
101546,rampage,anger,1
101626,ransom,anger,1
101656,rape,anger,1
101696,rapping,anger,1
101756,rascal,anger,1
101826,rating,anger,1
101936,rave,anger,1
101956,ravenous,anger,1
101976,raving,anger,1
102026,react,anger,1
102366,rebel,anger,1
102376,rebellion,anger,1
102436,recalcitrant,anger,1
102586,recession,anger,1
102606,recidivism,anger,1
102696,reckless,anger,1
102706,recklessness,anger,1
104246,reject,anger,1
104266,rejection,anger,1
104276,rejects,anger,1
104676,remand,anger,1
104796,remiss,anger,1
104896,remove,anger,1
104986,renegade,anger,1
105006,renounce,anger,1
105146,repay,anger,1
105226,repellent,anger,1
105496,reprimand,anger,1
105516,reprisal,anger,1
105536,reproach,anger,1
105606,repudiation,anger,1
105806,resent,anger,1
105816,resentful,anger,1
105826,resentment,anger,1
105946,resign,anger,1
106016,resistance,anger,1
106036,resisting,anger,1
106386,restitution,anger,1
106446,restrain,anger,1
106496,restriction,anger,1
106616,retaliate,anger,1
106626,retaliation,anger,1
106636,retaliatory,anger,1
106766,retract,anger,1
106796,retribution,anger,1
106946,revenge,anger,1
107026,reversal,anger,1
107156,revoke,anger,1
107166,revolt,anger,1
107176,revolting,anger,1
107186,revolution,anger,1
107226,revolver,anger,1
107236,revulsion,anger,1
107276,rheumatism,anger,1
107346,ribbon,anger,1
107476,ridicule,anger,1
107486,ridiculous,anger,1
107516,rifle,anger,1
107666,ringer,anger,1
107706,riot,anger,1
107716,riotous,anger,1
107856,rivalry,anger,1
107986,rob,anger,1
108006,robbery,anger,1
108076,rocket,anger,1
108236,rook,anger,1
108626,row,anger,1
108846,ruined,anger,1
108856,ruinous,anger,1
109126,ruthless,anger,1
109146,saber,anger,1
109166,sabotage,anger,1
109486,saloon,anger,1
109806,sarcasm,anger,1
109846,satanic,anger,1
110036,savage,anger,1
110046,savagery,anger,1
110276,scandalous,anger,1
110306,scapegoat,anger,1
110316,scar,anger,1
110356,scarcity,anger,1
110366,scare,anger,1
110526,schism,anger,1
110536,schizophrenia,anger,1
110716,scoff,anger,1
110726,scold,anger,1
110736,scolding,anger,1
110766,scorching,anger,1
110796,scorn,anger,1
110806,scorpion,anger,1
110826,scoundrel,anger,1
110846,scourge,anger,1
110906,scrapie,anger,1
110936,scream,anger,1
110946,screaming,anger,1
110986,screwed,anger,1
111486,sectarian,anger,1
111626,sedition,anger,1
111756,segregate,anger,1
111836,selfish,anger,1
112056,senseless,anger,1
112146,sentence,anger,1
112256,separatist,anger,1
112826,shackle,anger,1
112956,shaky,anger,1
112966,sham,anger,1
113106,sharpen,anger,1
113146,shatter,anger,1
113306,shell,anger,1
113536,shit,anger,1
113546,shiver,anger,1
113576,shock,anger,1
113596,shoddy,anger,1
113626,shoot,anger,1
113646,shooting,anger,1
113676,shoplifting,anger,1
113726,shortage,anger,1
113806,shot,anger,1
113836,shout,anger,1
113846,shove,anger,1
113946,shriek,anger,1
113956,shrill,anger,1
114086,shun,anger,1
114166,sickening,anger,1
114536,simmer,anger,1
114656,sin,anger,1
114686,sinful,anger,1
114766,sinister,anger,1
114786,sinner,anger,1
114886,sisterhood,anger,1
114986,sizzle,anger,1
115086,skewed,anger,1
115116,skid,anger,1
115226,skirmish,anger,1
115346,slam,anger,1
115356,slander,anger,1
115396,slap,anger,1
115406,slash,anger,1
115446,slaughter,anger,1
115456,slaughterhouse,anger,1
115466,slaughtering,anger,1
115476,slave,anger,1
115486,slavery,anger,1
115496,slay,anger,1
115506,slayer,anger,1
116006,slur,anger,1
116026,slut,anger,1
116036,sly,anger,1
116046,smack,anger,1
116086,smash,anger,1
116126,smell,anger,1
116186,smite,anger,1
116286,smother,anger,1
116326,smuggler,anger,1
116446,snarl,anger,1
116456,snarling,anger,1
116476,sneak,anger,1
116506,sneer,anger,1
116826,socialist,anger,1
116986,soldier,anger,1
117346,sordid,anger,1
117356,sore,anger,1
117656,spank,anger,1
117666,spanking,anger,1
117756,spat,anger,1
117806,spear,anger,1
118366,spine,anger,1
118476,spite,anger,1
118486,spiteful,anger,1
119136,squelch,anger,1
119196,stab,anger,1
119396,stalemate,anger,1
119516,standoff,anger,1
119536,standstill,anger,1
119996,steal,anger,1
120256,sterling,anger,1
120386,stifled,anger,1
120406,stigma,anger,1
120496,sting,anger,1
120516,stingy,anger,1
120656,stolen,anger,1
120676,stone,anger,1
120836,storm,anger,1
120846,storming,anger,1
120956,strained,anger,1
121016,strangle,anger,1
121286,strife,anger,1
121296,strike,anger,1
121366,stripped,anger,1
121456,struggle,anger,1
121906,subjugation,anger,1
122126,subsidy,anger,1
122336,subversion,anger,1
122346,subversive,anger,1
122486,sucker,anger,1
122546,sue,anger,1
122646,suffocation,anger,1
122696,suicidal,anger,1
122706,suicide,anger,1
122756,sullen,anger,1
123436,suppress,anger,1
123446,suppression,anger,1
123456,supremacy,anger,1
123486,surcharge,anger,1
123556,surly,anger,1
123886,suspicious,anger,1
124036,swastika,anger,1
124896,tackle,anger,1
125166,talons,anger,1
125386,tariff,anger,1
125546,taunt,anger,1
125676,tease,anger,1
125696,teasing,anger,1
125986,tempest,anger,1
126246,tension,anger,1
126446,terrible,anger,1
126516,terrorism,anger,1
126526,terrorist,anger,1
126536,terrorize,anger,1
126766,theft,anger,1
126816,theocratic,anger,1
127056,thief,anger,1
127276,thoughtless,anger,1
127306,thrash,anger,1
127326,threat,anger,1
127336,threaten,anger,1
127346,threatening,anger,1
127366,thresh,anger,1
127496,throttle,anger,1
127546,thug,anger,1
127566,thump,anger,1
127606,thundering,anger,1
127766,tiff,anger,1
127786,tighten,anger,1
128126,tirade,anger,1
128396,tolerate,anger,1
128706,torment,anger,1
128736,torpedo,anger,1
128796,tortious,anger,1
128826,torture,anger,1
128926,touchy,anger,1
128946,toughness,anger,1
129356,traitor,anger,1
129906,traumatic,anger,1
130006,treacherous,anger,1
130016,treachery,anger,1
130046,treason,anger,1
130086,treat,anger,1
130136,tree,anger,1
130206,tremor,anger,1
130266,trespass,anger,1
130376,trickery,anger,1
130596,tripping,anger,1
130646,troll,anger,1
130736,troublesome,anger,1
131126,tumult,anger,1
131136,tumultuous,anger,1
131246,turbulence,anger,1
131286,turmoil,anger,1
131376,tussle,anger,1
131636,tyrannical,anger,1
131656,tyrant,anger,1
131716,ulcer,anger,1
131756,ultimatum,anger,1
132026,unattainable,anger,1
132186,unbridled,anger,1
132216,uncaring,anger,1
132226,uncertain,anger,1
132436,uncontrollable,anger,1
132656,underpaid,anger,1
132786,undesirable,anger,1
133026,unequal,anger,1
133136,unfair,anger,1
133146,unfairness,anger,1
133236,unforgiving,anger,1
133256,unfriendly,anger,1
133266,unfulfilled,anger,1
133296,ungrateful,anger,1
133326,unhappy,anger,1
133716,unjust,anger,1
133726,unjustifiable,anger,1
133746,unkind,anger,1
133776,unlawful,anger,1
133856,unlucky,anger,1
134116,unpaid,anger,1
134416,unruly,anger,1
134526,unsettled,anger,1
134676,unsympathetic,anger,1
134716,unthinkable,anger,1
134786,untoward,anger,1
134826,untrustworthy,anger,1
135056,upheaval,anger,1
135136,uprising,anger,1
135156,upset,anger,1
135346,usurp,anger,1
135356,usurped,anger,1
135686,vampire,anger,1
136066,vehement,anger,1
136186,vendetta,anger,1
136236,vengeance,anger,1
136246,vengeful,anger,1
136266,venom,anger,1
136276,venomous,anger,1
136296,vent,anger,1
136516,vermin,anger,1
136596,versus,anger,1
136786,veto,anger,1
136906,vicious,anger,1
136916,victim,anger,1
136926,victimized,anger,1
137116,villainous,anger,1
137136,vindicate,anger,1
137166,vindictive,anger,1
137206,violation,anger,1
137216,violence,anger,1
137226,violent,anger,1
137236,violently,anger,1
137366,virulence,anger,1
137706,volatility,anger,1
137896,vote,anger,1
137996,vulgarity,anger,1
138066,waffle,anger,1
138376,warden,anger,1
138416,warfare,anger,1
138426,warlike,anger,1
138486,warp,anger,1
138556,warrior,anger,1
138636,wasted,anger,1
138646,wasteful,anger,1
139286,wench,anger,1
139506,whip,anger,1
139906,willful,anger,1
139976,wimpy,anger,1
139986,wince,anger,1
140176,wireless,anger,1
140246,witch,anger,1
140256,witchcraft,anger,1
140566,wop,anger,1
140596,words,anger,1
140826,worthless,anger,1
140856,wound,anger,1
140876,wrangling,anger,1
140916,wrath,anger,1
140926,wreak,anger,1
140946,wreck,anger,1
140956,wrecked,anger,1
141016,wretch,anger,1
141046,wring,anger,1
141166,wrongdoing,anger,1
141176,wrongful,anger,1
141186,wrongly,anger,1
141426,yell,anger,1
141456,yelp,anger,1
141596,youth,anger,1
